"source","target","weight"
"BRCA1","SMARCA4",0.983
"H4C6","SMC4",0.702
"DLGAP5","SMC4",0.728
"NCAPG","SMC4",0.999
"GINS2","SMC4",0.735
"CCNB1","SMC4",0.857
"KIF23","SMC4",0.801
"KIF11","SMC4",0.927
"NDC80","SMC4",0.867
"MCM4","SMC4",0.736
"CENPE","SMC4",0.899
"ANLN","SMC4",0.806
"NUF2","SMC4",0.773
"ATAD2","SMC4",0.766
"BUB1B","SMC4",0.733
"CCNB2","SMC4",0.864
"MAD2L1","SMC4",0.763
"BIRC5","SMC4",0.732
"BUB1","SMC4",0.788
"KIF15","SMC4",0.86
"EXO1","SMC4",0.709
"SMC4","ZWINT",0.711
"KIF4A","SMC4",0.725
"CCNA2","SMC4",0.76
"HMMR","SMC4",0.762
"ECT2","SMC4",0.775
"KIF14","SMC4",0.785
"PRC1","SMC4",0.79
"CENPF","SMC4",0.8
"ASPM","SMC4",0.809
"KIF20A","SMC4",0.815
"NUSAP1","SMC4",0.891
"SMC4","TOP2A",0.903
"CDK1","SMC4",0.906
"NHP2","SNRPB",0.844
"SNRPB","TERT",0.752
"DHX15","SNRPB",0.983
"CRNKL1","SNRPB",0.995
"BIN1","SNX1",0.725
"EGFR","SNX1",0.839
"CAT","SOD3",0.892
"GPX4","SOD3",0.713
"GPX3","SOD3",0.794
"ITGA1","SORBS1",0.876
"ATXN7","SORBS1",0.893
"SORBS1","TLN2",0.727
"GCH1","SORBS1",0.782
"SORBS1","SPART",0.956
"GCH1","SORBS2",0.782
"NT5E","SORD",0.83
"ABAT","SORD",0.707
"RGN","SORD",0.837
"MRTFA","SORD",0.865
"ADHFE1","SORD",0.874
"H4C6","SOX11",0.811
"H2AC8","SOX11",0.801
"SOX11","SOX5",0.744
"H2BC12","SOX11",0.8
"FOXA1","SOX17",0.788
"LEF1","SOX17",0.953
"SOX17","TCF7L1",0.948
"CXCR4","SOX17",0.729
"MESP1","SOX17",0.802
"SOX17","TCF7L2",0.918
"MYC","SOX4",0.722
"SOX4","TCF7L1",0.727
"SOX4","TCF7L2",0.746
"GATA3","SOX4",0.75
"LEF1","SOX4",0.822
"EZH2","SOX4",0.874
"SOX11","SOX5",0.744
"SOX5","SOX6",0.98
"ETNK1","SOX5",0.861
"KLF1","SOX6",0.754
"SOX5","SOX6",0.98
"ROPN1L","SPA17",0.975
"CFAP298","SPAG1",0.774
"AURKA","SPAG5",0.8
"DLGAP5","SPAG5",0.928
"E2F8","SPAG5",0.735
"NCAPG","SPAG5",0.742
"CCNB1","SPAG5",0.865
"KIF11","SPAG5",0.954
"NDC80","SPAG5",0.887
"CENPE","SPAG5",0.811
"NUF2","SPAG5",0.804
"CDCA5","SPAG5",0.788
"BUB1B","SPAG5",0.951
"CCNB2","SPAG5",0.76
"MAD2L1","SPAG5",0.745
"MELK","SPAG5",0.735
"PCLAF","SPAG5",0.796
"SPAG5","TPX2",0.854
"BIRC5","SPAG5",0.917
"BUB1","SPAG5",0.934
"SPAG5","TYMS",0.736
"HMMR","SPAG5",0.701
"CDC45","SPAG5",0.723
"KIF14","SPAG5",0.724
"SPAG5","TK1",0.727
"PRC1","SPAG5",0.755
"PTTG1","SPAG5",0.84
"NEK2","SPAG5",0.848
"NUSAP1","SPAG5",0.859
"KIF15","SPAG5",0.86
"MKI67","SPAG5",0.869
"CEP55","SPAG5",0.876
"CDCA3","SPAG5",0.877
"PBK","SPAG5",0.879
"SPAG5","UBE2C",0.884
"KIF4A","SPAG5",0.887
"SPAG5","TTK",0.89
"FOXM1","SPAG5",0.9
"CCNA2","SPAG5",0.901
"CENPF","SPAG5",0.905
"CDC20","SPAG5",0.923
"KIF20A","SPAG5",0.925
"KIF2C","SPAG5",0.926
"CDK1","SPAG5",0.927
"CDCA8","SPAG5",0.929
"SPAG5","TOP2A",0.941
"ASPM","SPAG5",0.945
"SORBS1","SPART",0.956
"FOXA1","SPDEF",0.709
"AGR2","SPDEF",0.784
"SPINT1","ST14",0.998
"PRSS8","SPINT1",0.899
"EPCAM","SPINT2",0.88
"SPINT2","ST14",0.851
"MYO5B","SPINT2",0.713
"PRSS8","SPINT2",0.807
"DCN","SPP1",0.768
"COL1A1","SPP1",0.747
"LTF","SPP1",0.772
"SPP1","VWF",0.807
"EGFR","SPP1",0.812
"ITGA1","SPP1",0.747
"MMP3","SPP1",0.997
"CXCL8","SPP1",0.755
"LEP","SPP1",0.764
"CLU","SPP1",0.73
"FN1","SPP1",0.996
"CFH","SPP1",0.703
"RUNX2","SPP1",0.901
"MMP9","SPP1",0.947
"BMP2","SPP1",0.921
"POSTN","SPP1",0.704
"ITGA7","SPP1",0.724
"CXCR4","SPP1",0.753
"PIK3R1","SPP1",0.773
"EGFR","SPRY2",0.846
"PTPN11","SPRY2",0.735
"ANK3","SPTBN1",0.974
"EPB41L2","SPTBN1",0.832
"ANK2","SPTBN1",0.997
"GNG2","SPX",0.806
"PTGIS","SQLE",0.729
"MSMO1","SQLE",0.992
"KYNU","SQLE",0.818
"FDPS","SQLE",0.942
"FAXDC2","SQLE",0.949
"HMGCR","SQLE",0.973
"SRD5A1","SRD5A3",0.996
"HSD11B1","SRD5A1",0.828
"AKR1C1","SRD5A1",0.975
"HSD17B6","SRD5A1",0.976
"AKR1C3","SRD5A1",0.986
"HSD17B6","SRD5A3",0.939
"AKR1C1","SRD5A3",0.951
"AKR1C3","SRD5A3",0.965
"SRD5A1","SRD5A3",0.996
"PNN","SRSF10",0.708
"ERG","SRSF10",0.76
"BCLAF1","SRSF10",0.732
"LHX6","SSBP4",0.798
"SGCG","SSPN",0.989
"PGM5","SSPN",0.747
"SGCB","SSPN",0.939
"DMD","SSPN",0.998
"SPINT2","ST14",0.851
"SPINT1","ST14",0.998
"KIF23","STARD13",0.777
"NR3C1","STAT1",0.701
"EP300","STAT1",0.998
"PIK3CA","STAT1",0.74
"STAT1","TP53",0.781
"ERBB2","STAT1",0.821
"EGFR","STAT1",0.975
"PPARG","STAT1",0.817
"CCR5","STAT1",0.71
"STAT1","TLR3",0.757
"CXCL10","STAT1",0.949
"FOS","STAT1",0.898
"CXCL8","STAT1",0.765
"ISG20","STAT1",0.832
"CXCL11","STAT1",0.755
"EPSTI1","STAT1",0.837
"STAT1","STAT5A",0.969
"IFI6","STAT1",0.934
"SMARCA4","STAT1",0.85
"NCAM1","STAT1",0.709
"PRLR","STAT1",0.725
"MMP9","STAT1",0.727
"BCL6","STAT1",0.732
"PIK3R1","STAT1",0.743
"KPNA2","STAT1",0.76
"GHR","STAT1",0.781
"MYC","STAT1",0.781
"GATA3","STAT1",0.831
"FHL1","STAT1",0.9
"JUN","STAT1",0.91
"ESR1","STAT1",0.915
"RUNX2","STAT1",0.942
"BRCA1","STAT1",0.958
"PTPN11","STAT1",0.961
"IFIH1","STAT1",0.963
"NR3C1","STAT5A",0.798
"EP300","STAT5A",0.946
"LEF1","STAT5A",0.75
"BCL2A1","STAT5A",0.761
"STAT5A","TP53",0.755
"EGFR","STAT5A",0.998
"PPARG","STAT5A",0.833
"LEP","STAT5A",0.722
"EZH2","STAT5A",0.896
"STAT5A","TSLP",0.709
"FOXO1","STAT5A",0.7
"SMARCA4","STAT5A",0.702
"JUN","STAT5A",0.721
"BRCA1","STAT5A",0.734
"MYC","STAT5A",0.759
"ESR1","STAT5A",0.768
"GATA3","STAT5A",0.777
"PTEN","STAT5A",0.783
"FGFR2","STAT5A",0.785
"STAT5A","TET2",0.807
"FHL1","STAT5A",0.9
"GHR","STAT5A",0.926
"PRLR","STAT5A",0.936
"STAT1","STAT5A",0.969
"PTPN11","STAT5A",0.974
"ERBB4","STAT5A",0.995
"PYGL","STBD1",0.728
"GYG2","STBD1",0.845
"GABARAPL1","STBD1",0.989
"C4orf19","STK26",0.827
"AKR1C3","STS",0.952
"STX11","STX6",0.865
"STX11","STX3",0.745
"STX11","STX12",0.845
"STX11","STXBP1",0.921
"STX12","STX6",0.999
"STX12","STX3",0.704
"STX11","STX12",0.845
"STX3","STX6",0.991
"MYO5B","STX3",0.739
"STX12","STX3",0.704
"STX11","STX3",0.745
"STX3","STXBP1",0.995
"STX11","STX6",0.865
"STX3","STX6",0.991
"STX12","STX6",0.999
"STX3","STXBP1",0.995
"STX11","STXBP1",0.921
"PCDH19","STXBP1",0.876
"STXBP1","SYN2",0.797
"LAMA3","SV2B",0.7
"SVEP1","VWF",0.857
"SYN2","TIMP4",0.719
"STXBP1","SYN2",0.797
"SYNM","TLN2",0.907
"RAB27B","SYTL1",0.968
"MYRIP","SYTL1",0.903
"TAB2","TLR3",0.993
"ERBB4","TAB2",0.907
"ESR1","TAB2",0.774
"AURKA","TACC1",0.833
"FGFR3","TACC1",0.807
"GNG2","TACR1",0.8
"ERBB2","TACSTD2",0.732
"CLDN7","TACSTD2",0.966
"IGF1","TACSTD2",0.815
"EP300","TAL1",0.889
"KLF1","TAL1",0.928
"EPB42","TAL1",0.725
"BCL11B","TAL1",0.754
"CEBPA","TAL1",0.821
"MYB","TAL1",0.925
"GATA3","TAL1",0.993
"LDB2","TAL1",0.995
"KLF4","TBX3",0.878
"H4C6","TCF7L1",0.714
"SOX4","TCF7L1",0.727
"EP300","TCF7L1",0.948
"SMARCA4","TCF7L1",0.715
"MYC","TCF7L1",0.785
"SMAD4","TCF7L1",0.925
"SOX17","TCF7L1",0.948
"TCF7L1","TERT",0.957
"TCF7L1","TCF7L2",0.962
"SOX4","TCF7L2",0.746
"EP300","TCF7L2",0.975
"LEF1","TCF7L2",0.791
"TCF7L1","TCF7L2",0.962
"SOX17","TCF7L2",0.918
"TCF7L2","TERT",0.919
"SMAD4","TCF7L2",0.948
"FTO","TCF7L2",0.768
"CDKN2A","TCF7L2",0.778
"RNF43","TCF7L2",0.711
"MYC","TCF7L2",0.882
"KYNU","TDO2",0.998
"KMO","TDO2",0.9
"QPRT","TDO2",0.742
"PER3","TEF",0.822
"TERT","TP53",0.902
"NHP2","TERT",0.999
"ATM","TERT",0.825
"TCF7L1","TERT",0.957
"H2AC8","TERT",0.805
"SNRPB","TERT",0.752
"CDKN2A","TERT",0.817
"PTEN","TERT",0.822
"H2BC12","TERT",0.826
"TCF7L2","TERT",0.919
"MYC","TERT",0.92
"SMARCA4","TERT",0.99
"PPARG","TET1",0.842
"EZH2","TET1",0.764
"TET1","TET2",0.86
"TET2","TP53",0.755
"CD34","TET2",0.71
"EZH2","TET2",0.875
"EBF1","TET2",0.976
"IDH2","TET2",0.871
"STAT5A","TET2",0.807
"TET1","TET2",0.86
"KLF4","TET2",0.795
"CEBPA","TET2",0.718
"SETBP1","TET2",0.748
"APOB","TF",0.797
"FOXA1","TFAP2A",0.716
"EP300","TFAP2A",0.856
"TFAP2A","TP53",0.913
"JUN","TFAP2A",0.758
"KLF12","TFAP2A",0.781
"TFAP2A","TFAP2B",0.968
"KCTD15","TFAP2A",0.863
"ESR1","TFAP2A",0.879
"MYC","TFAP2A",0.938
"KCTD15","TFAP2B",0.836
"TFAP2A","TFAP2B",0.968
"E2F3","TFE3",0.881
"FOXA1","TFF3",0.714
"CXCR4","TFF3",0.751
"AGR2","TFF3",0.799
"TGFBR2","TGFBR3",0.986
"GDF15","TGFBR2",0.96
"SMAD2","TGFBR2",0.998
"PPP2R1B","TGFBR2",0.914
"FBN1","TGFBR2",0.916
"SMAD4","TGFBR2",0.996
"FN1","TGFBR2",0.722
"BAMBI","TGFBR2",0.71
"PIK3R1","TGFBR2",0.772
"ADAM12","TGFBR2",0.853
"ALK","TGFBR2",0.947
"CLEC7A","TGFBR3",0.781
"BMP2","TGFBR3",0.825
"TGFBR2","TGFBR3",0.986
"EP300","THRB",0.731
"PIK3CA","THRB",0.908
"THRB","TP53",0.705
"DIO2","THRB",0.779
"PIK3R1","THRB",0.966
"NCOA1","THRB",0.985
"PLIN1","THRSP",0.728
"NCAM1","TIA1",0.727
"SAMD4A","TIA1",0.803
"EGFR","TIMP4",0.7
"SYN2","TIMP4",0.719
"MMP3","TIMP4",0.882
"MMP9","TIMP4",0.899
"CGN","TJP3",0.997
"MARVELD3","TJP3",0.718
"MARVELD2","TJP3",0.995
"OCLN","TJP3",0.998
"CLDN7","TJP3",0.99
"CLDN3","TJP3",0.988
"CLDN5","TJP3",0.945
"CLDN4","TJP3",0.932
"PATJ","TJP3",0.996
"TK1","TRIP13",0.722
"DLGAP5","TK1",0.811
"E2F8","TK1",0.714
"CCNB1","TK1",0.879
"KIF11","TK1",0.761
"CCNB2","TK1",0.88
"MAD2L1","TK1",0.714
"MELK","TK1",0.792
"TK1","TK2",0.961
"PCLAF","TK1",0.82
"TK1","TPX2",0.792
"BIRC5","TK1",0.92
"BUB1","TK1",0.707
"TK1","TYMS",0.991
"SPAG5","TK1",0.727
"FOXM1","TK1",0.811
"TK1","UBE2C",0.873
"RRM2","TK1",0.914
"CENPF","TK1",0.782
"ASPM","TK1",0.763
"CEP55","TK1",0.802
"CDC20","TK1",0.883
"CDCA8","TK1",0.704
"TK1","ZWINT",0.898
"KIF4A","TK1",0.718
"PTTG1","TK1",0.788
"KIF20A","TK1",0.791
"CDK1","TK1",0.84
"CDC45","TK1",0.836
"TK1","TOP2A",0.806
"KPNA2","TK1",0.707
"CTPS1","TK1",0.7
"TK1","UBE2T",0.705
"NUSAP1","TK1",0.747
"CCNA2","TK1",0.78
"NT5E","TK2",0.92
"TK1","TK2",0.961
"TK2","TYMS",0.994
"DLC1","TLN2",0.821
"ITGA1","TLN2",0.74
"PARVA","TLN2",0.941
"SYNM","TLN2",0.907
"EZR","TLN2",0.796
"FERMT2","TLN2",0.718
"FN1","TLN2",0.984
"DMD","TLN2",0.841
"SORBS1","TLN2",0.727
"GSN","TLN2",0.936
"SDC1","TLN2",0.724
"CDK1","TLN2",0.743
"ITGA7","TLN2",0.835
"KANK1","TLN2",0.977
"EGFR","TLR3",0.729
"CXCL8","TLR3",0.718
"STAT1","TLR3",0.757
"CXCL10","TLR3",0.78
"IFIH1","TLR3",0.975
"TAB2","TLR3",0.993
"HSPA5","TMEM132A",0.723
"ATP8B4","TMEM30B",0.955
"LMNB1","TMPO",0.981
"EBF1","TMTC1",0.852
"GNAL","TMTC1",0.873
"EBF2","TMTC1",0.847
"FGF3","TNFRSF12A",0.713
"DCN","TNMD",0.79
"COL1A1","TNMD",0.774
"DMD","TNNT3",0.745
"HNRNPD","TNPO1",0.968
"KPNA2","TNPO1",0.779
"RAN","TNPO1",0.995
"DLC1","TNS1",0.746
"FN1","TNS1",0.756
"DLC1","TNS2",0.992
"EGFR","TNS3",0.915
"ERBB2","TOB1",0.854
"SMAD4","TOB1",0.766
"TOP2A","TRIP13",0.823
"AURKA","TOP2A",0.963
"RAD51AP1","TOP2A",0.822
"H4C6","TOP2A",0.734
"DLGAP5","TOP2A",0.978
"E2F8","TOP2A",0.808
"NCAPG","TOP2A",0.967
"GINS2","TOP2A",0.711
"CCNB1","TOP2A",0.989
"KIF23","TOP2A",0.927
"KIF11","TOP2A",0.975
"NDC80","TOP2A",0.876
"MCM4","TOP2A",0.814
"CENPE","TOP2A",0.926
"ANLN","TOP2A",0.861
"TOP2A","TP53",0.843
"NUF2","TOP2A",0.936
"CDCA5","TOP2A",0.917
"ATAD2","TOP2A",0.837
"BUB1B","TOP2A",0.98
"CCNB2","TOP2A",0.975
"MAD2L1","TOP2A",0.89
"MELK","TOP2A",0.955
"PCLAF","TOP2A",0.92
"TOP2A","TPX2",0.942
"BIRC5","TOP2A",0.976
"BUB1","TOP2A",0.982
"FEN1","TOP2A",0.785
"FANCI","TOP2A",0.715
"TOP2A","TYMS",0.96
"SPAG5","TOP2A",0.941
"KIF15","TOP2A",0.955
"CDKN3","TOP2A",0.863
"KNL1","TOP2A",0.711
"SMC4","TOP2A",0.903
"FOXM1","TOP2A",0.927
"BLM","TOP2A",0.771
"TOP2A","UBE2C",0.973
"RRM2","TOP2A",0.956
"EXO1","TOP2A",0.797
"CENPF","TOP2A",0.974
"DTL","TOP2A",0.822
"NEK2","TOP2A",0.928
"KIF14","TOP2A",0.927
"ASPM","TOP2A",0.996
"MKI67","TOP2A",0.993
"TOP2A","TTK",0.958
"CEP55","TOP2A",0.928
"KIF2C","TOP2A",0.937
"CDC20","TOP2A",0.98
"CDCA8","TOP2A",0.92
"TOP2A","ZWINT",0.875
"KIF4A","TOP2A",0.915
"CKS2","TOP2A",0.708
"PCNA","TOP2A",0.789
"ECT2","TOP2A",0.845
"HMMR","TOP2A",0.902
"PTTG1","TOP2A",0.942
"HELLS","TOP2A",0.739
"PRC1","TOP2A",0.932
"KIF20A","TOP2A",0.974
"CDK1","TOP2A",0.997
"CHEK1","TOP2A",0.889
"CDC45","TOP2A",0.917
"GTSE1","TOP2A",0.714
"DEPDC1","TOP2A",0.733
"KPNA2","TOP2A",0.742
"TK1","TOP2A",0.806
"BRCA1","TOP2A",0.836
"TOP2A","UHRF1",0.855
"CDCA3","TOP2A",0.876
"PBK","TOP2A",0.958
"CCNA2","TOP2A",0.982
"NUSAP1","TOP2A",0.999
"COX11","TOX3",0.75
"BRCA1","TOX3",0.765
"RAD51B","TOX3",0.77
"SLC4A7","TOX3",0.775
"BRCA2","TOX3",0.797
"FGFR2","TOX3",0.826
"MAP3K1","TOX3",0.838
"LSP1","TOX3",0.892
"MAPK13","TP53",0.943
"MIF","TP53",0.731
"AURKA","TP53",0.998
"NR3C1","TP53",0.936
"TP53","TWIST1",0.967
"H4C6","TP53",0.947
"E2F8","TP53",0.765
"FOXA1","TP53",0.735
"PXDN","TP53",0.821
"GDF15","TP53",0.762
"KRAS","TP53",0.949
"CCNB1","TP53",0.914
"BARD1","TP53",0.982
"PALB2","TP53",0.738
"HERC2","TP53",0.816
"CDH1","TP53",0.853
"MCM4","TP53",0.722
"SMAD2","TP53",0.993
"CDKN2C","TP53",0.957
"ELL","TP53",0.822
"E2F3","TP53",0.707
"EP300","TP53",0.999
"EPAS1","TP53",0.736
"PIK3CA","TP53",0.941
"FGF2","TP53",0.754
"RB1","TP53",0.936
"CD34","TP53",0.7
"CDKN1C","TP53",0.701
"IRS1","TP53",0.702
"TP53","ZBTB16",0.703
"THRB","TP53",0.705
"EXO1","TP53",0.708
"KDM6A","TP53",0.71
"TP53","VIM",0.712
"FGFR3","TP53",0.718
"BUB3","TP53",0.718
"IGF1","TP53",0.72
"GATA3","TP53",0.724
"ERBB4","TP53",0.726
"DTL","TP53",0.727
"ANK2","TP53",0.727
"GPX4","TP53",0.73
"DMD","TP53",0.73
"MAF","TP53",0.731
"HSPB2","TP53",0.733
"FBXO11","TP53",0.736
"BUB1B","TP53",0.745
"MAGED2","TP53",0.75
"ANK3","TP53",0.753
"STAT5A","TP53",0.755
"TET2","TP53",0.755
"ANXA1","TP53",0.762
"KRT8","TP53",0.763
"NSD2","TP53",0.769
"FUBP1","TP53",0.769
"MYB","TP53",0.77
"ALK","TP53",0.772
"TP53","TYMS",0.774
"CDK12","TP53",0.775
"PTTG1","TP53",0.775
"STAT1","TP53",0.781
"IDH2","TP53",0.783
"KRT7","TP53",0.787
"FOXM1","TP53",0.79
"RGCC","TP53",0.794
"CRYAB","TP53",0.798
"PRIMA1","TP53",0.798
"RRM2","TP53",0.803
"CXCL8","TP53",0.804
"RUNX2","TP53",0.808
"HSPA5","TP53",0.824
"NCOA1","TP53",0.826
"CCT2","TP53",0.826
"REL","TP53",0.831
"MMP9","TP53",0.838
"TOP2A","TP53",0.843
"PIK3R1","TP53",0.853
"TP53","TXNIP",0.855
"PLAGL1","TP53",0.856
"CDKN3","TP53",0.858
"CDKN2B","TP53",0.86
"H2AC8","TP53",0.86
"MAP3K1","TP53",0.866
"PBK","TP53",0.873
"SMAD4","TP53",0.875
"H2BC12","TP53",0.876
"NF1","TP53",0.88
"FOXO1","TP53",0.886
"CCNE2","TP53",0.89
"EZH2","TP53",0.899
"TERT","TP53",0.902
"TP53","TPX2",0.903
"PCNA","TP53",0.913
"TFAP2A","TP53",0.913
"HRAS","TP53",0.925
"KLF4","TP53",0.925
"CEBPA","TP53",0.93
"BIRC5","TP53",0.93
"BLM","TP53",0.932
"GTSE1","TP53",0.933
"AIFM2","TP53",0.934
"ERBB2","TP53",0.935
"EGFR","TP53",0.943
"PPARG","TP53",0.949
"FOS","TP53",0.952
"BCL6","TP53",0.957
"CDK1","TP53",0.962
"MUC1","TP53",0.966
"ESR1","TP53",0.992
"SMARCA4","TP53",0.993
"BRCA2","TP53",0.995
"S100B","TP53",0.995
"S100A4","TP53",0.996
"ATR","TP53",0.996
"JUN","TP53",0.997
"CHEK1","TP53",0.997
"MYC","TP53",0.997
"CCNA2","TP53",0.997
"NDN","TP53",0.998
"SFN","TP53",0.999
"ATM","TP53",0.999
"MDM4","TP53",0.999
"CHEK2","TP53",0.999
"BRCA1","TP53",0.999
"CDKN2A","TP53",0.999
"PTEN","TP53",0.999
"HIPK2","TP53",0.999
"MAL2","TPD52",0.948
"TPX2","TRIP13",0.879
"AURKA","TPX2",0.999
"OIP5","TPX2",0.728
"DLGAP5","TPX2",0.978
"NCAPG","TPX2",0.949
"CCNB1","TPX2",0.949
"KIF23","TPX2",0.906
"KIF11","TPX2",0.965
"NDC80","TPX2",0.788
"MCM4","TPX2",0.723
"CENPE","TPX2",0.894
"ANLN","TPX2",0.923
"TP53","TPX2",0.903
"NUF2","TPX2",0.947
"CDCA5","TPX2",0.883
"ATAD2","TPX2",0.755
"BUB1B","TPX2",0.936
"CCNB2","TPX2",0.953
"MAD2L1","TPX2",0.863
"MELK","TPX2",0.958
"PCLAF","TPX2",0.724
"SHCBP1","TPX2",0.701
"FEN1","TPX2",0.709
"FANCI","TPX2",0.724
"ECT2","TPX2",0.75
"CDC45","TPX2",0.766
"CENPN","TPX2",0.766
"TK1","TPX2",0.792
"TPX2","UBE2T",0.799
"EXO1","TPX2",0.807
"CDKN3","TPX2",0.818
"SPAG5","TPX2",0.854
"FAM83D","TPX2",0.864
"KPNA2","TPX2",0.867
"CDCA3","TPX2",0.881
"KIF14","TPX2",0.903
"DEPDC1","TPX2",0.903
"TPX2","ZWINT",0.913
"CDCA8","TPX2",0.919
"PTTG1","TPX2",0.921
"BRCA1","TPX2",0.922
"FOXM1","TPX2",0.932
"TPX2","TTK",0.935
"TOP2A","TPX2",0.942
"NEK2","TPX2",0.942
"RRM2","TPX2",0.943
"CEP55","TPX2",0.944
"PBK","TPX2",0.945
"KIF15","TPX2",0.948
"ASPM","TPX2",0.949
"BIRC5","TPX2",0.952
"CDK1","TPX2",0.952
"CENPF","TPX2",0.954
"MKI67","TPX2",0.954
"CCNA2","TPX2",0.954
"BUB1","TPX2",0.958
"CDC20","TPX2",0.961
"NUSAP1","TPX2",0.964
"KIF4A","TPX2",0.965
"TPX2","UBE2C",0.965
"KIF20A","TPX2",0.972
"HMMR","TPX2",0.979
"PRC1","TPX2",0.999
"KIF2C","TPX2",0.999
"KIF11","TRAF4",0.701
"CLEC7A","TREM2",0.749
"P2RY12","TREM2",0.874
"CLU","TREM2",0.985
"CD300LF","TREM2",0.712
"TRIB3","XBP1",0.72
"SLC7A5","TRIB3",0.744
"HSPA5","TRIB3",0.706
"NCAPG","TRIP13",0.711
"BIRC5","TRIP13",0.716
"TK1","TRIP13",0.722
"BUB1","TRIP13",0.725
"TRIP13","ZWINT",0.727
"ASPM","TRIP13",0.729
"CDCA8","TRIP13",0.736
"BUB3","TRIP13",0.741
"MCM4","TRIP13",0.741
"CCNB2","TRIP13",0.741
"NUSAP1","TRIP13",0.744
"KIF14","TRIP13",0.744
"CENPF","TRIP13",0.746
"ANLN","TRIP13",0.748
"TRIP13","TTK",0.759
"KIF4A","TRIP13",0.76
"NEK2","TRIP13",0.761
"HMMR","TRIP13",0.763
"AURKA","TRIP13",0.771
"CDCA3","TRIP13",0.774
"CCNA2","TRIP13",0.778
"KIF23","TRIP13",0.779
"CDC45","TRIP13",0.783
"DLGAP5","TRIP13",0.789
"KIF11","TRIP13",0.789
"CCNB1","TRIP13",0.797
"FOXM1","TRIP13",0.8
"KIF2C","TRIP13",0.811
"CEP55","TRIP13",0.815
"NUF2","TRIP13",0.816
"PRC1","TRIP13",0.82
"TOP2A","TRIP13",0.823
"TRIP13","UBE2C",0.828
"PBK","TRIP13",0.84
"CDK1","TRIP13",0.845
"EXO1","TRIP13",0.861
"CDCA5","TRIP13",0.876
"TPX2","TRIP13",0.879
"MELK","TRIP13",0.906
"KIF20A","TRIP13",0.913
"BUB1B","TRIP13",0.928
"MAD2L1","TRIP13",0.994
"CDC20","TRIP13",0.996
"EGFR","TSLP",0.726
"CXCL8","TSLP",0.711
"STAT5A","TSLP",0.709
"GDF15","TSPAN4",0.885
"GALE","TSTA3",0.791
"TRIP13","TTK",0.759
"AURKA","TTK",0.779
"OIP5","TTK",0.777
"RAD51AP1","TTK",0.838
"MND1","TTK",0.728
"DLGAP5","TTK",0.977
"E2F8","TTK",0.786
"NCAPG","TTK",0.973
"CCNB1","TTK",0.936
"KIF23","TTK",0.833
"KIF11","TTK",0.984
"NDC80","TTK",0.992
"MCM4","TTK",0.709
"CENPE","TTK",0.968
"ANLN","TTK",0.704
"NUF2","TTK",0.989
"CDCA5","TTK",0.734
"BUB1B","TTK",0.991
"FANCD2","TTK",0.7
"CCNB2","TTK",0.96
"MAD2L1","TTK",0.995
"MELK","TTK",0.931
"PCLAF","TTK",0.81
"TPX2","TTK",0.935
"BIRC5","TTK",0.936
"BUB1","TTK",0.999
"TTK","ZWILCH",0.807
"SPAG5","TTK",0.89
"KIF15","TTK",0.961
"CDKN3","TTK",0.849
"KNL1","TTK",0.774
"FOXM1","TTK",0.766
"TTK","UBE2C",0.911
"RRM2","TTK",0.82
"EXO1","TTK",0.896
"CENPF","TTK",0.967
"DTL","TTK",0.787
"NEK2","TTK",0.845
"KIF14","TTK",0.904
"ASPM","TTK",0.957
"MKI67","TTK",0.865
"BUB3","TTK",0.913
"CENPN","TTK",0.7
"TTK","ZWINT",0.766
"CDC45","TTK",0.787
"PTTG1","TTK",0.835
"CDCA3","TTK",0.858
"ECT2","TTK",0.864
"PRC1","TTK",0.87
"HMMR","TTK",0.881
"CDK1","TTK",0.905
"KIF4A","TTK",0.921
"KIF20A","TTK",0.923
"NUSAP1","TTK",0.926
"DEPDC1","TTK",0.931
"CCNA2","TTK",0.939
"CEP55","TTK",0.945
"CDCA8","TTK",0.946
"KIF2C","TTK",0.955
"TOP2A","TTK",0.958
"PBK","TTK",0.969
"CDC20","TTK",0.99
"LEF1","TWIST1",0.703
"PTEN","TWIST1",0.762
"EZH2","TWIST1",0.773
"ESR1","TWIST1",0.811
"TWIST1","ZEB2",0.83
"SMAD4","TWIST1",0.847
"CDH1","TWIST1",0.849
"MYC","TWIST1",0.852
"TWIST1","VIM",0.857
"FGFR2","TWIST1",0.88
"FGFR3","TWIST1",0.882
"EP300","TWIST1",0.886
"TWIST1","TWIST2",0.939
"TP53","TWIST1",0.967
"RUNX2","TWIST1",0.972
"TWIST1","TWIST2",0.939
"RUNX2","TWIST2",0.948
"TWIST2","ZEB2",0.748
"TP53","TXNIP",0.855
"PTPN11","TXNIP",0.972
"AURKA","TYMS",0.729
"GINS2","TYMS",0.743
"CCNB1","TYMS",0.841
"NT5E","TYMS",0.927
"KIF11","TYMS",0.726
"NDC80","TYMS",0.703
"MCM4","TYMS",0.938
"MCM2","TYMS",0.813
"ANLN","TYMS",0.729
"TP53","TYMS",0.774
"NUF2","TYMS",0.753
"CDCA5","TYMS",0.73
"BUB1B","TYMS",0.72
"CCNB2","TYMS",0.868
"MAD2L1","TYMS",0.9
"MELK","TYMS",0.737
"TK2","TYMS",0.994
"PCLAF","TYMS",0.859
"BIRC5","TYMS",0.862
"BUB1","TYMS",0.846
"FEN1","TYMS",0.794
